system_code,time_slot,record_id,timestamp,capacity,latitude,longitude,occupancy,vehicle_type,traffic_condition_nearby,queue_length,is_special_day,occupancy_raw,occupancy_clean,occupancy_anomaly_flag,available_spaces,utilization,date,month,day,day_of_week,day_name,is_weekend,hour,minute,slot_index,hour_sin,hour_cos,dow_sin,dow_cos,traffic_level,vehicle_priority,is_new_session,session_id,minutes_from_previous,session_step,session_size,session_progress,capacity_pressure,parking_stress_index,neighbor_utilization_mean,neighbor_queue_mean,neighbor_stress_mean,mean_neighbor_distance,lag_utilization_prev_day,lag_queue_prev_day,lag_stress_prev_day,spatial_utilization_gap,lag_occupancy_30m,lag_occupancy_60m,lag_utilization_30m,lag_utilization_60m,lag_utilization_120m,lag_queue_30m,rolling_utilization_3,rolling_utilization_6,rolling_queue_3,rolling_queue_6,rolling_stress_3,utilization_delta_30m,utilization_delta_60m,target_time_slot,target_occupancy_1h,target_available_spaces_1h,target_utilization_1h,target_stress_1h,target_time_slot_30m,target_utilization_30m,target_available_spaces_30m,target_time_slot_2h,target_utilization_2h,target_available_spaces_2h,future_demand_regime,current_utilization_band,target_utilization_band_1h,anomaly_flag,anomaly_score,anomaly_reason
BHMBCCMKT01,2016-12-15 13:30:00,1233,2016-12-15 13:26:00,577,26.14453614,91.73617216,207.0,car,high,7.0,0,207.0,207.0,0,370.0,0.3587521663778163,2016-12-15,12,15,3,Thursday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2,2,False,73,30.0,11,18,0.6111111111111112,0.012131715771230503,0.45233968804159447,1.9992761121765399,14.0,1.8031078307858126,0.001897330778018105,0.35701906412478335,7.0,0.4511265164644714,-1.6405239457987235,219.0,228.0,0.37954939341421146,0.3951473136915078,0.32062391681109187,6.0,0.38243789716926635,0.33304448295782785,6.0,5.166666666666667,0.4354130560369729,-0.02079722703639514,-0.03639514731369148,2016-12-15 14:30:00,183.0,394.0,0.317157712305026,0.3227036395147314,2016-12-15 14:00:00,0.35181975736568455,374.0,2016-12-15 15:30:00,0.2564991334488735,429.0,Stable,Low,Low,1,0.596681476387429,Unusual demand pattern detected
BHMBCCMKT01,2016-12-09 13:00:00,1126,2016-12-09 13:02:00,577,26.14453614,91.73617216,210.0,car,high,7.0,0,210.0,210.0,0,367.0,0.36395147313691506,2016-12-09,12,9,4,Friday,0,13,0,26,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,2,2,False,65,30.0,10,18,0.5555555555555556,0.012131715771230503,0.45597920277296355,1.9981902804413496,14.0,1.8023477485711796,0.001897330778018105,0.38648180242634317,7.0,0.47175043327556326,-1.6342388073044345,203.0,205.0,0.35181975736568455,0.35528596187175043,0.27902946273830154,7.0,0.3454650491045638,0.2833622183708839,5.333333333333333,4.333333333333333,0.37608318890814557,0.012131715771230511,0.008665511265164627,2016-12-09 14:00:00,217.0,360.0,0.37608318890814557,0.36395147313691506,2016-12-09 13:30:00,0.36221837088388215,368.0,2016-12-09 15:00:00,0.3466204506065858,377.0,Busy,Low,Low,1,0.5966636422609092,Unusual demand pattern detected
BHMBCCMKT01,2016-12-08 13:30:00,1109,2016-12-08 13:25:00,577,26.14453614,91.73617216,216.0,cycle,high,7.0,0,216.0,216.0,0,361.0,0.37435008665511266,2016-12-08,12,8,3,Thursday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2,0,False,64,30.0,11,18,0.6111111111111112,0.012131715771230503,0.4632582322357019,1.9992358961863477,15.990549242304827,1.8035940334020593,0.001897330778018105,0.317157712305026,4.0,0.3227036395147314,-1.624885809531235,223.0,219.0,0.38648180242634317,0.37954939341421146,0.3223570190641248,7.0,0.37608318890814557,0.32351242056614676,6.333333333333333,5.166666666666667,0.4310225303292894,-0.012131715771230511,-0.0051993067590987985,2016-12-08 14:30:00,196.0,381.0,0.3396880415944541,0.33847487001733106,2016-12-08 14:00:00,0.37261698440207974,362.0,2016-12-08 15:30:00,0.2564991334488735,429.0,Stable,Low,Low,1,0.5966636422609092,Unusual demand pattern detected
BHMBCCMKT01,2016-12-01 13:30:00,1019,2016-12-01 13:25:00,577,26.14453614,91.73617216,203.0,car,high,7.0,0,203.0,203.0,0,374.0,0.35181975736568455,2016-12-01,12,1,3,Thursday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2,2,False,59,30.0,11,18,0.6111111111111112,0.012131715771230503,0.44748700173310224,1.999798920049039,14.0,1.803473796296562,0.001897330778018105,0.3483535528596187,7.0,0.4450606585788561,-1.6479791626833544,207.0,191.0,0.3587521663778163,0.3310225303292894,0.30155979202772965,7.0,0.3431542461005199,0.30271519352975157,6.0,5.166666666666667,0.4079145002888504,-0.006932409012131768,0.02079722703639514,2016-12-01 14:30:00,173.0,404.0,0.29982668977469673,0.3103986135181976,2016-12-01 14:00:00,0.3292894280762565,387.0,2016-12-01 15:30:00,0.2651646447140381,424.0,Stable,Low,Low,1,0.5965140485873142,Unusual demand pattern detected
BHMBCCMKT01,2016-11-29 11:00:00,978,2016-11-29 11:01:00,577,26.14453614,91.73617216,165.0,bike,average,4.0,0,165.0,165.0,0,412.0,0.28596187175043325,2016-11-29,11,29,1,Tuesday,0,11,0,22,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1,1,False,57,30.0,6,18,0.3333333333333333,0.006932409012131715,0.30086655112651645,1.9785612038356235,12.0,1.5880910303382805,0.001897330778018105,0.25476603119584057,4.0,0.2790294627383016,-1.6925993320851902,132.0,90.0,0.22876949740034663,0.1559792027729636,0.0658578856152513,2.0,0.1588677065280185,0.10311958405545928,1.6666666666666667,1.5,0.11149624494511841,0.05719237435008662,0.12998266897746966,2016-11-29 12:00:00,192.0,385.0,0.3327556325823224,0.3337954939341421,2016-11-29 11:30:00,0.32582322357019067,389.0,2016-11-29 13:00:00,0.36048526863084923,369.0,Stable,Low,Low,1,0.5964989552204454,Unusual demand pattern detected
BHMEURBRD01,2016-11-20 10:00:00,3438,2016-11-20 10:01:00,470,26.14901995,91.7395035,50.0,bike,low,2.0,1,50.0,50.0,0,420.0,0.10638297872340426,2016-11-20,11,20,6,Sunday,1,10,0,20,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,False,48,30.0,4,18,0.2222222222222222,0.00425531914893617,0.07489361702127659,0.21381644454747392,3.3327803216182916,0.15036237815034587,0.005590550216196893,0.19361702127659575,2.0,0.13595744680851063,-0.10743346582406967,43.0,42.0,0.09148936170212765,0.08936170212765958,0.08723404255319149,2.0,0.09007092198581561,0.08936170212765958,2.0,2.0,0.09680851063829787,0.014893617021276603,0.017021276595744678,2016-11-20 11:00:00,98.0,372.0,0.20851063829787234,0.2472340425531915,2016-11-20 10:30:00,0.1425531914893617,403.0,2016-11-20 12:00:00,0.2680851063829787,344.0,Stable,Low,Low,1,0.5964696387558359,Unusual demand pattern detected
BHMBCCMKT01,2016-11-25 15:00:00,914,2016-11-25 15:00:00,577,26.14453614,91.73617216,341.0,car,average,3.0,0,341.0,341.0,0,236.0,0.5909878682842288,2016-11-25,11,25,4,Friday,0,15,0,30,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1,2,False,53,30.0,12,16,0.75,0.005199306759098787,0.5142114384748699,1.9978685525198119,9.990549242304827,1.801087799008812,0.001897330778018105,0.3050259965337955,3.0,0.31403812824956673,-1.406880684235583,355.0,357.0,0.6152512998266898,0.6187175043327556,0.6689774696707106,4.0,0.63316002310803,0.6504910456383594,5.0,6.5,0.5774119006354709,-0.024263431542461023,-0.02772963604852685,2016-11-25 16:00:00,264.0,313.0,0.45753899480069327,0.3206239168110918,2016-11-25 15:30:00,0.5771230502599654,244.0,,,,Stable,Moderate,Moderate,1,0.5964633992207841,Unusual demand pattern detected
BHMBCCMKT01,2016-11-24 13:00:00,892,2016-11-24 13:04:00,577,26.14453614,91.73617216,230.0,car,high,7.0,0,230.0,230.0,0,347.0,0.3986135181975737,2016-11-24,11,24,3,Thursday,0,13,0,26,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2,2,False,51,30.0,10,18,0.5555555555555556,0.012131715771230503,0.4802426343154246,1.999617948093174,14.0,1.8033471159274566,0.001897330778018105,0.3240901213171577,6.0,0.4279029462738302,-1.6010044298956003,211.0,200.0,0.36568457538994803,0.3466204506065858,0.28942807625649913,7.0,0.3454650491045638,0.29058347775852106,6.333333333333333,4.833333333333333,0.40958983246678216,0.03292894280762565,0.051993067590987874,2016-11-24 14:00:00,214.0,363.0,0.3708838821490468,0.3604852686308492,2016-11-24 13:30:00,0.37954939341421146,358.0,2016-11-24 15:00:00,0.3050259965337955,401.0,Busy,Low,Low,1,0.5964233531419642,Unusual demand pattern detected
BHMBCCMKT01,2016-11-17 12:30:00,765,2016-11-17 12:31:00,577,26.14453614,91.73617216,210.0,truck,high,7.0,0,210.0,210.0,0,367.0,0.36395147313691506,2016-11-17,11,17,3,Thursday,0,12,30,25,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2,3,False,43,30.0,9,18,0.5,0.012131715771230503,0.45597920277296355,1.9994570841324049,16.0,1.803750875763809,0.001897330778018105,0.29809358752166376,7.0,0.4098786828422876,-1.6355056109954897,209.0,186.0,0.36221837088388215,0.3223570190641248,0.2530329289428076,7.0,0.3333333333333333,0.2599653379549393,6.0,4.166666666666667,0.40103986135181974,0.0017331022530329143,0.04159445407279028,2016-11-17 13:30:00,212.0,365.0,0.36741767764298094,0.45840554592720967,2016-11-17 13:00:00,0.3708838821490468,363.0,2016-11-17 14:30:00,0.30329289428076256,402.0,Busy,Low,Low,1,0.5963437567304046,Unusual demand pattern detected
BHMBCCMKT01,2016-11-29 10:30:00,977,2016-11-29 10:28:00,577,26.14453614,91.73617216,132.0,bike,low,2.0,0,132.0,132.0,0,445.0,0.22876949740034663,2016-11-29,11,29,1,Tuesday,0,10,30,21,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1,False,57,30.0,5,18,0.2777777777777778,0.0034662045060658577,0.16048526863084922,1.7363725375343957,7.990549242304826,1.21752422391013,0.001897330778018105,0.19410745233968804,3.0,0.23639514731369152,-1.507603040134049,90.0,53.0,0.1559792027729636,0.09185441941074524,0.0415944540727903,2.0,0.10456383593298672,0.0779896013864818,1.6666666666666667,1.4,0.10681686886192952,0.07279029462738304,0.1369150779896014,2016-11-29 11:30:00,188.0,389.0,0.32582322357019067,0.3289428076256499,2016-11-29 11:00:00,0.28596187175043325,412.0,2016-11-29 12:30:00,0.35701906412478335,371.0,Stable,Low,Low,1,0.5962174291589163,Unusual demand pattern detected
BHMBCCMKT01,2016-11-30 13:30:00,1001,2016-11-30 13:28:00,577,26.14453614,91.73617216,201.0,truck,high,7.0,0,201.0,201.0,0,376.0,0.3483535528596187,2016-11-30,11,30,2,Wednesday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,2,3,False,58,30.0,11,18,0.6111111111111112,0.012131715771230503,0.4450606585788561,1.9992761121765399,10.0,1.6020751015680315,0.001897330778018105,0.35701906412478335,6.0,0.4509532062391681,-1.6509225593169212,204.0,189.0,0.3535528596187175,0.3275563258232236,0.2755632582322357,7.0,0.3321779318313114,0.28162911611785096,7.0,5.333333333333333,0.43373772385904097,-0.0051993067590987985,0.02079722703639514,2016-11-30 14:30:00,181.0,396.0,0.31369150779896016,0.320103986135182,2016-11-30 14:00:00,0.3396880415944541,381.0,2016-11-30 15:30:00,0.22876949740034663,445.0,Stable,Low,Low,1,0.5961942432575261,Unusual demand pattern detected
BHMBCCTHL01,2016-12-10 14:30:00,2459,2016-12-10 14:25:00,387,26.14449459,91.73620513,401.0,car,average,4.0,0,401.0,387.0,1,0.0,1.0,2016-12-10,12,10,5,Saturday,1,14,30,29,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,2,False,66,30.0,13,18,0.7222222222222222,0.0103359173126615,0.8010335917312661,1.614035940691372,9.981145261505345,1.5306133719845514,0.0019019720877115978,1.0,6.0,0.9015503875968991,-0.614035940691372,387.0,387.0,1.0,1.0,1.0,5.0,1.0,1.0,5.666666666666667,6.333333333333333,0.8347975882859604,0.0,0.0,2016-12-10 15:30:00,387.0,0.0,1.0,0.7007751937984495,2016-12-10 15:00:00,1.0,0.0,2016-12-10 16:30:00,1.0,0.0,Congested,Critical,Critical,1,0.5961768588893523,Unusual demand pattern detected
BHMBCCMKT01,2016-12-16 15:00:00,1254,2016-12-16 14:56:00,577,26.14453614,91.73617216,187.0,truck,average,4.0,0,187.0,187.0,0,390.0,0.3240901213171577,2016-12-16,12,16,4,Friday,0,15,0,30,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1,3,False,74,30.0,14,18,0.7777777777777778,0.006932409012131715,0.3275563258232236,1.9980093084854846,8.009450757695173,1.601619060944429,0.001897330778018105,0.28422876949740034,3.0,0.2994800693240901,-1.673919187168327,190.0,182.0,0.3292894280762565,0.31542461005199307,0.29809358752166376,4.0,0.32177931831311385,0.31311380704794917,5.0,5.333333333333333,0.35944540727902946,-0.0051993067590987985,0.008665511265164627,2016-12-16 16:00:00,168.0,409.0,0.29116117850953205,0.3043327556325823,2016-12-16 15:30:00,0.3344887348353553,384.0,,,,Stable,Low,Low,1,0.5961454662734617,Unusual demand pattern detected
BHMBCCMKT01,2016-10-19 10:00:00,274,2016-10-19 09:58:00,577,26.14453614,91.73617216,105.0,car,low,2.0,0,105.0,105.0,0,472.0,0.18197573656845753,2016-10-19,10,19,2,Wednesday,0,10,0,20,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,2,False,16,30.0,4,18,0.2222222222222222,0.0034662045060658577,0.12772963604852686,1.474092310740231,4.0,1.0328973467359428,0.001897330778018105,0.2512998266897747,3.0,0.17642980935875216,-1.2921165741717735,76.0,59.0,0.1317157712305026,0.1022530329289428,0.08492201039861352,2.0,0.10745233968804159,0.10181975736568458,1.6666666666666667,1.75,0.07550548815713459,0.05025996533795493,0.07972270363951472,2016-10-19 11:00:00,156.0,421.0,0.2703639514731369,0.2897746967071057,2016-10-19 10:30:00,0.2339688041594454,442.0,2016-10-19 12:00:00,0.31369150779896016,396.0,Stable,Low,Low,1,0.5960679804355359,Unusual demand pattern detected
BHMBCCMKT01,2016-11-17 14:00:00,768,2016-11-17 14:04:00,577,26.14453614,91.73617216,193.0,bike,average,3.0,0,193.0,193.0,0,384.0,0.3344887348353553,2016-11-17,11,17,3,Thursday,0,14,0,28,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,1,False,43,30.0,12,18,0.6666666666666666,0.005199306759098787,0.3346620450606586,1.9995777321029817,8.0,1.60176987090765,0.001897330778018105,0.31542461005199307,3.0,0.321317157712305,-1.6650889972676264,212.0,214.0,0.36741767764298094,0.3708838821490468,0.36221837088388215,7.0,0.36741767764298094,0.35037550548815716,6.666666666666667,6.333333333333333,0.45834777585210856,-0.03292894280762565,-0.03639514731369148,2016-11-17 15:00:00,150.0,427.0,0.25996533795493937,0.28266897746967073,2016-11-17 14:30:00,0.30329289428076256,402.0,2016-11-17 16:00:00,0.22530329289428075,447.0,Stable,Low,Low,1,0.5960439020192292,Unusual demand pattern detected
Others-CCCPS119a,2016-10-22 10:00:00,10788,2016-10-22 09:59:00,2803,26.14754061,91.72797041,177.0,car,low,1.0,0,177.0,177.0,0,2626.0,0.06314662861220122,2016-10-22,10,22,5,Saturday,1,10,0,20,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,2,False,17,30.0,4,18,0.2222222222222222,0.00035676061362825543,0.044238316089903675,0.4934400517042342,5.116986755447134,0.3456496146582869,3.623443339105699e-05,0.23403496254013556,3.0,0.16393150196218337,-0.430293423092033,126.0,97.0,0.04495183731716019,0.03460577952194078,0.024973242953977882,2.0,0.035438220953740045,0.0328219764537995,2.0,2.0,0.02487810679034368,0.018194791295041028,0.028540849090260438,2016-10-22 11:00:00,282.0,2521.0,0.10060649304316803,0.27060292543703174,2016-10-22 10:30:00,0.0752764894755619,2592.0,2016-10-22 12:00:00,0.14698537281484125,2391.0,Stable,Low,Low,1,0.5959723516889386,Unusual demand pattern detected
BHMBCCMKT01,2016-12-19 12:30:00,1303,2016-12-19 12:30:00,577,26.14453614,91.73617216,249.0,bike,high,7.0,0,249.0,249.0,0,328.0,0.43154246100519933,2016-12-19,12,19,0,Monday,0,12,30,25,1.2246467991473532e-16,-1.0,0.0,1.0,2,1,False,77,30.0,9,18,0.5,0.012131715771230503,0.5032928942807626,1.9988538442795214,16.0,1.8033286078667905,0.001897330778018105,0.3344887348353553,9.0,0.43570190641247836,-1.5673113832743222,216.0,175.0,0.37435008665511266,0.30329289428076256,0.1681109185441941,7.0,0.3032928942807626,0.207683419988446,5.333333333333333,3.6666666666666665,0.3465626805314847,0.05719237435008667,0.12824956672443677,2016-12-19 13:30:00,291.0,286.0,0.5043327556325823,0.453899480069324,2016-12-19 13:00:00,0.4800693240901213,300.0,2016-12-19 14:30:00,0.5355285961871751,268.0,Busy,Moderate,Moderate,1,0.5959703900254651,Unusual demand pattern detected
BHMBCCMKT01,2016-11-27 15:30:00,951,2016-11-27 15:32:00,577,26.14453614,91.73617216,283.0,truck,low,3.0,1,283.0,283.0,0,294.0,0.4904679376083189,2016-11-27,11,27,6,Sunday,1,15,30,31,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,3,False,55,30.0,15,18,0.8333333333333334,0.005199306759098787,0.3438474870017331,1.9944703013485685,6.0,1.3976783047706698,0.001897330778018105,0.9549393414211439,2.0,0.7688041594454073,-1.5040023637402495,292.0,300.0,0.5060658578856152,0.5199306759098787,0.5043327556325823,4.0,0.5176198729058347,0.48209127671865976,4.666666666666667,7.0,0.4631426920854997,-0.015597920277296284,-0.02946273830155982,2016-11-27 16:30:00,199.0,378.0,0.34488734835355284,0.24194107452339686,2016-11-27 16:00:00,0.41594454072790293,337.0,,,,Stable,Moderate,Low,1,0.5959186955633536,Unusual demand pattern detected
BHMBCCMKT01,2016-11-17 13:30:00,767,2016-11-17 13:31:00,577,26.14453614,91.73617216,212.0,car,high,7.0,0,212.0,212.0,0,365.0,0.36741767764298094,2016-11-17,11,17,3,Thursday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2,2,False,43,30.0,11,18,0.6111111111111112,0.012131715771230503,0.45840554592720967,1.9998391360392311,14.0,1.8035019474896965,0.001897330778018105,0.3240901213171577,6.0,0.4279029462738302,-1.6324214583962502,214.0,210.0,0.3708838821490468,0.36395147313691506,0.3223570190641248,6.0,0.36568457538994803,0.3313113807047949,6.666666666666667,5.666666666666667,0.45713460427498553,-0.0034662045060658286,0.003466204506065884,2016-11-17 14:30:00,175.0,402.0,0.30329289428076256,0.31299826689774696,2016-11-17 14:00:00,0.3344887348353553,384.0,2016-11-17 15:30:00,0.23570190641247835,441.0,Stable,Low,Low,1,0.5958567993727723,Unusual demand pattern detected
BHMBCCMKT01,2016-12-15 12:00:00,1230,2016-12-15 12:00:00,577,26.14453614,91.73617216,215.0,car,average,5.0,0,215.0,215.0,0,362.0,0.37261698440207974,2016-12-15,12,15,3,Thursday,0,12,0,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,2,False,73,30.0,8,18,0.4444444444444444,0.008665511265164644,0.36169844020797226,1.9991956801961555,16.0,1.8035678930084342,0.001897330778018105,0.29462738301559793,7.0,0.40745233968804156,-1.6265786957940758,185.0,169.0,0.32062391681109187,0.292894280762565,0.1733102253032929,5.0,0.28365106874638935,0.19786250722125942,4.333333333333333,3.0,0.2993067590987868,0.051993067590987874,0.07972270363951472,2016-12-15 13:00:00,219.0,358.0,0.37954939341421146,0.4667244367417678,2016-12-15 12:30:00,0.3951473136915078,349.0,2016-12-15 14:00:00,0.35181975736568455,374.0,Busy,Low,Low,1,0.5957915081027775,Unusual demand pattern detected
BHMBCCMKT01,2016-12-08 14:00:00,1110,2016-12-08 13:59:00,577,26.14453614,91.73617216,215.0,car,average,5.0,0,215.0,215.0,0,362.0,0.37261698440207974,2016-12-08,12,8,3,Thursday,0,14,0,28,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,2,False,64,30.0,12,18,0.6666666666666666,0.008665511265164644,0.36169844020797226,1.9991755722010593,10.0,1.602004723585195,0.001897330778018105,0.30155979202772965,5.0,0.31195840554592724,-1.6265585877989797,216.0,223.0,0.37435008665511266,0.38648180242634317,0.36221837088388215,7.0,0.38012709416522245,0.35008665511265163,7.0,5.666666666666667,0.46730213749277877,-0.0017331022530329143,-0.013864818024263426,2016-12-08 15:00:00,169.0,408.0,0.292894280762565,0.3057192374350087,2016-12-08 14:30:00,0.3396880415944541,381.0,2016-12-08 16:00:00,0.2391681109185442,439.0,Stable,Low,Low,1,0.5957915081027775,Unusual demand pattern detected
BHMBCCMKT01,2016-12-05 14:30:00,1057,2016-12-05 14:29:00,577,26.14453614,91.73617216,165.0,car,average,5.0,1,165.0,165.0,0,412.0,0.28596187175043325,2016-12-05,12,5,0,Monday,0,14,30,29,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1,2,False,61,30.0,13,18,0.7222222222222222,0.008665511265164644,0.3010398613518197,1.9425363291838509,12.0,1.5628736180820397,0.001897330778018105,0.3223570190641248,4.0,0.32634315424610055,-1.6565744574334176,170.0,177.0,0.29462738301559793,0.30675909878682844,0.27902946273830154,5.0,0.2998266897746967,0.2755632582322357,6.666666666666667,7.5,0.34436741767764295,-0.008665511265164683,-0.020797227036395194,2016-12-05 15:30:00,142.0,435.0,0.24610051993067592,0.17279029462738302,2016-12-05 15:00:00,0.2582322357019064,428.0,2016-12-05 16:30:00,0.16464471403812825,482.0,Stable,Low,Low,1,0.5957900821014704,Unusual demand pattern detected
BHMBCCMKT01,2016-11-17 12:00:00,764,2016-11-17 12:04:00,577,26.14453614,91.73617216,209.0,bike,high,7.0,0,209.0,209.0,0,368.0,0.36221837088388215,2016-11-17,11,17,3,Thursday,0,12,0,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2,1,False,43,30.0,8,18,0.4444444444444444,0.012131715771230503,0.4547660311958405,1.9995375161127895,16.0,1.8038071781500782,0.001897330778018105,0.30155979202772965,5.0,0.31195840554592724,-1.6373191452289073,186.0,182.0,0.3223570190641248,0.31542461005199307,0.18717504332755633,4.0,0.29693818601964184,0.2143269786250722,4.666666666666667,3.1666666666666665,0.341998844598498,0.03986135181975736,0.046793760831889075,2016-11-17 13:00:00,214.0,363.0,0.3708838821490468,0.4606585788561525,2016-11-17 12:30:00,0.36395147313691506,367.0,2016-11-17 14:00:00,0.3344887348353553,384.0,Busy,Low,Low,1,0.5957427823649194,Unusual demand pattern detected
